image,image_level_affordance,object,pixel_level_affordance
./part-affordance-dataset/tools/ladle_02/ladle_02_00000123_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000123_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000123_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000123_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000141_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000141_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000141_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000141_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000039_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000039_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000039_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000039_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000151_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000151_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000151_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000151_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000029_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000029_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000029_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000029_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000090_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000090_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000090_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000090_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000167_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000167_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000167_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000167_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000177_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000177_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000177_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000177_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000201_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000201_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000201_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000201_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000105_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000105_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000105_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000105_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000115_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000115_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000115_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000115_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000158_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000158_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000158_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000158_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000020_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000020_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000020_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000020_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000030_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000030_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000030_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000030_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000099_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000099_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000099_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000099_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000089_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000089_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000089_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000089_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000183_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000183_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000183_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000183_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000042_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000042_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000042_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000042_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000052_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000052_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000052_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000052_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000035_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000035_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000035_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000035_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000025_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000025_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000025_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000025_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000186_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000186_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000186_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000186_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000057_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000057_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000057_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000057_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000047_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000047_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000047_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000047_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000214_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000214_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000214_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000214_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000172_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000172_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000172_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000172_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000162_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000162_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000162_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000162_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000110_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000110_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000110_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000110_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000068_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000068_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000068_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000068_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000078_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000078_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000078_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000078_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000136_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000136_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000136_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000136_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000126_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000126_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000126_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000126_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000154_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000154_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000154_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000154_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000095_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000095_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000095_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000095_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000085_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000085_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000085_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000085_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000109_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000109_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000109_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000109_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000071_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000071_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000071_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000071_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000061_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000061_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000061_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000061_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000013_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000013_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000013_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000013_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000003_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000003_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000003_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000003_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000127_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000127_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000127_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000127_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000084_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000084_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000084_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000084_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000094_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000094_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000094_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000094_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000145_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000145_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000145_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000145_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000155_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000155_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000155_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000155_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000118_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000118_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000118_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000118_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000070_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000070_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000070_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000070_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000108_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000108_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000108_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000108_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000002_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000002_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000002_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000002_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000024_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000024_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000024_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000024_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000034_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000034_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000034_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000034_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000046_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000046_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000046_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000046_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000056_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000056_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000056_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000056_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000197_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000197_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000197_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000197_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000205_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000205_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000205_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000205_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000215_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000215_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000215_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000215_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000163_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000163_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000163_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000163_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000079_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000079_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000079_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000079_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000101_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000101_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000101_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000101_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000069_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000069_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000069_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000069_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000111_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000111_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000111_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000111_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000086_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000086_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000086_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000086_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000157_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000157_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000157_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000157_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000147_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000147_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000147_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000147_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000135_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000135_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000135_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000135_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000010_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000010_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000010_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000010_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000168_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000168_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000168_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000168_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000178_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000178_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000178_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000178_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000072_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000072_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000072_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000072_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000054_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000054_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000054_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000054_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000044_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000044_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000044_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000044_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000195_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000195_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000195_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000195_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000185_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000185_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000185_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000185_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000026_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000026_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000026_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000026_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000113_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000113_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000113_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000113_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000103_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000103_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000103_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000103_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000009_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000009_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000009_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000009_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000019_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000019_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000019_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000019_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000161_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000161_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000161_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000161_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000217_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000217_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000217_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000217_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000207_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000207_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000207_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000207_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000194_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000194_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000194_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000194_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000045_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000045_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000045_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000045_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000055_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000055_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000055_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000055_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000027_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000027_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000027_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000027_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000102_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000102_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000102_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000102_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000112_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000112_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000112_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000112_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000160_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000160_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000160_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000160_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000018_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000018_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000018_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000018_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000008_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000008_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000008_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000008_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000206_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000206_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000206_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000206_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000216_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000216_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000216_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000216_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000146_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000146_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000146_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000146_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000087_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000087_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000087_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000087_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000097_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000097_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000097_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000097_label.mat
./part-affordance-dataset/tools/ladle_02/ladle_02_00000124_rgb.jpg,./part-affordance-dataset/tools/ladle_02/ladle_02_00000124_aff.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000124_obj.npy,./part-affordance-dataset/tools/ladle_02/ladle_02_00000124_label.mat
